learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR  0.295401  0.0399733  0.241311  1.99332  -0.0383039  -0.00828066  -0.0829523  0  0.0454429  0.269305  0.0940566  
CFPS-CFR_EX+IN  0.1998  0.0309653  0.153674  1.99332  -0.0108104  0.039325  0.0618446  0.043694  0  -0.0395829  -0.024664  
TIPS-CFR_EX+IN  0.199041  0.0273481  0.244428  1.99332  -0.0315279  0.0329455  0.0774105  0.107347  -0.0223047  -5.55112e-17  -0.0292495  
BEHAV-CFR  0.420185  0.289113  0.233402  1.99243  0.0431773  0.0332797  0.18098  0.0330351  0.178554  0.0954103  9.71445e-17  
BR  1.3595  1.21132  1.63924  2.15678  1.50364  1.39183  1.60822  1.70937  1.7617  1.86032  1.41687  
t = 13
CFR  -2.77556e-17  -0.0207834  0.138245  1.96813  -0.0542733  -0.145245  0.288979  -0.363202  -0.0491243  0.243939  -0.118658  
CFR_EX+IN  0.064792  0  0.15866  1.96813  -0.0516894  -0.167836  0.181736  -0.3873  -0.0352691  0.224426  -0.11566  
CFR_IN  0.209334  0.282807  1.11022e-16  1.96813  -0.102817  0.161577  0.35827  -0.110979  -0.127661  0.0616704  -0.123726  
A-CFR_IN  0.438102  0.443271  0.188865  0  0.0312693  -0.674973  -0.0955384  -0.391808  0.173095  0.0755332  -0.241931  
BPS-CFR  0.0522554  -0.056699  0.56479  1.96813  2.77556e-17  -0.256449  0.167738  -0.192353  0.0874084  0.224563  -0.0372062  
TIPS-CFR  0.251298  0.152514  0.72439  1.96813  0.0359422  0  0.224771  0.249806  -0.113103  -0.150012  0.0131436  
CSPS-CFR  0.0172948  -0.0908546  0.798181  1.96813  0.0564379  -0.326473  1.11022e-16  -0.168031  0.0504707  -0.00303435  -0.0212295  
CFPS-CFR  0.249764  0.155053  0.615677  1.96813  -0.0343355  -0.00144558  0.193176  5.55112e-17  -0.11866  -0.165737  0.0283889  
CFPS-CFR_EX+IN  0.0777246  -0.0665509  0.658057  1.96813  -0.0259872  -0.287062  0.0388522  -0.204624  -8.32667e-17  0.121964  -0.0296461  
TIPS-CFR_EX+IN  0.0764303  -0.0610719  0.720875  1.96813  0.082002  -0.298665  0.0537766  -0.128337  -0.0721436  0  -0.0239048  
BEHAV-CFR  0.428791  0.0902026  0.567344  1.96813  0.0487995  -0.204856  0.00548337  0.132536  0.105602  -0.00827143  0  
BR  1.28495  1.30349  1.69524  2.00147  1.29659  1.8772  1.00644  2.08341  1.55283  2.02467  2.45393  
t = 14
CFR  -2.77556e-17  0.0275057  -0.193301  1.96667  -0.1192  0.0813742  0.107951  0.123767  -0.110152  -0.028653  -0.10949  
CFR_EX+IN  0.00277065  5.55112e-17  -0.177086  1.96667  -0.0819981  0.0899384  0.0860494  0.241791  -0.0882914  -0.00958269  -0.10415  
CFR_IN  0.0990773  0.11135  0  1.96667  -0.114546  0.148219  -0.0230541  0.0476901  -0.0979362  0.00596008  -0.150967  
