learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
A-CFR_IN  -0.00627545  -9.88792e-17  -0.000716985  1.20563e-16  -0.013398  -0.00112862  -0.0139162  0.62303  -0.00694444  0.0234685  
BPS-CFR  -0.00517446  -8.1532e-17  0.00308568  3.2873e-16  1.94289e-16  -8.72289e-05  -0.000239189  0.62303  -0.00694444  0.0222504  
TIPS-CFR  -0.0028733  -8.1532e-17  0.00198752  3.2873e-16  0.000538682  2.01228e-16  1.94289e-16  0.62303  -0.00694444  0.0224114  
IPS-CFR  -0.0028733  -8.1532e-17  0.00198752  3.37404e-16  0.000538682  2.01228e-16  1.94289e-16  0.62303  -0.00694444  0.0224114  
PI  0.230681  0.0688734  0.216058  0.138056  0.222608  0.11847  0.140179  5.55112e-17  -0.361111  0.138889  
greed_punisher  -0.288791  -0.253343  -0.213403  -0.245975  -0.223472  -0.32229  -0.148175  0.798611  1.38778e-17  -0.298611  
FP  0.0494965  -0.0165872  0.0343072  -0.0436812  -0.0476333  0.0324461  0.0293693  0.236111  0.0416667  -4.16334e-17  
BR  0.230681  0.0688734  0.217015  0.138056  0.222608  0.11847  0.140179  0.798611  0.409722  0.138889  
t = 88
CFR  -2.77556e-17  -9.36751e-17  2.91434e-16  1.20563e-16  0.000172731  -0.000746717  -0.000105702  0.572077  0.916667  -0.0163513  
A-CFR  -0.0106251  -9.36751e-17  0.00176395  1.20563e-16  -0.0243578  -0.000674701  -0.0161731  0.572077  0.916667  -0.0164197  
CFR_IN  -2.77556e-17  -7.97973e-17  1.11022e-16  1.62197e-16  0.000172731  -0.000746717  -0.000105702  0.572077  0.916667  -0.0163513  
A-CFR_IN  -0.0106251  -7.97973e-17  0.00176395  1.62197e-16  -0.0243578  -0.000674701  -0.0161731  0.572077  0.916667  -0.0164197  
BPS-CFR  -0.0103293  -6.245e-17  0.00177467  3.37404e-16  1.52656e-16  -6.03602e-05  -0.000343965  0.572077  0.916667  -0.0173583  
TIPS-CFR  -0.0203902  -1.00614e-16  -0.00880019  3.37404e-16  0.00026162  2.25514e-16  1.52656e-16  0.572077  0.916667  -0.0171156  
IPS-CFR  -0.0203902  -1.00614e-16  -0.00880019  3.37404e-16  0.00026162  2.25514e-16  1.52656e-16  0.572077  0.916667  -0.0171156  
PI  0.23478  0.0664991  0.208746  0.13692  0.185181  0.116034  0.125774  2.77556e-17  -0.361111  -0.0277778  
greed_punisher  -0.262788  -0.243252  -0.181995  -0.215954  -0.183561  -0.304516  -0.136217  0.986111  2.77556e-17  -0.118056  
FP  0.0331025  -0.0189615  0.00187956  -0.0492958  -0.0094867  0.0193053  0.012083  0.451389  0.784722  2.77556e-17  
BR  0.244675  0.0664991  0.208746  0.13692  0.185181  0.116034  0.132473  0.986111  0.986111  0.180556  
t = 89
CFR  0  -9.36751e-17  1.94289e-16  9.25909e-17  0.000149806  -0.000740813  -4.16334e-17  0.213145  -0.00694444  0.00694421  
A-CFR  0.00220982  -9.36751e-17  1.94289e-16  9.25909e-17  -0.0142279  0.0011866  -0.00952337  0.213145  -0.00694444  0.00693548  
CFR_IN  -4.996e-16  -7.97973e-17  1.66533e-16  1.29454e-16  0.000149806  -0.000740813  2.91434e-16  0.213145  -0.00694444  0.00694421  
A-CFR_IN  0.00220982  -7.97973e-17  1.66533e-16  1.29454e-16  -0.0142279  0.0011866  -0.00952337  0.213145  -0.00694444  0.00693548  
BPS-CFR  0.00152622  -7.97973e-17  0.000585131  2.498e-16  1.94289e-16  -4.46249e-05  1.38778e-16  0.213145  -0.00694444  0.00604601  
TIPS-CFR  -0.0124741  -1.17961e-16  -0.0133038  2.498e-16  0.000223454  1.52656e-16  1.38778e-16  0.213145  -0.00694444  0.00635354  
IPS-CFR  -0.0124741  -1.17961e-16  -0.0133038  2.498e-16  0.000223454  1.52656e-16  1.38778e-16  0.213145  -0.00694444  0.00635354  
PI  0.200898  0.0643619  0.198794  0.133002  0.14017  0.113987  0.126085  0  -0.361111  0.180556  
greed_punisher  -0.232157  -0.234169  -0.156038  -0.18458  -0.144326  -0.295893  -0.1724  0.576389  1.38778e-17  -0.0972222  
FP  0.0184468  -0.0210987  -0.0234285  -0.0539127  0.0566214  0.0166739  0.0254182  0.350694  0.0416667  2.77556e-17  
BR  0.21803  0.0643619  0.198794  0.133002  0.14017  0.113987  0.128445  0.576389  0.409722  0.180556  
t = 90
CFR  4.85723e-17  -9.36751e-17  4.02456e-16  1.94289e-16  0.000186399  -0.00165454  1.38778e-17  0.138215  0.916667  0.0260516  
A-CFR  0.00379186  -9.36751e-17  4.02456e-16  1.94289e-16  -0.0146004  0.0038702  1.38778e-17  0.138215  0.916667  0.0247622  
CFR_IN  -2.08167e-16  -6.59195e-17  2.35922e-16  1.47885e-16  0.000186399  -0.00165454  1.249e-16  0.138215  0.916667  0.0260516  
A-CFR_IN  0.00379186  -6.59195e-17  2.35922e-16  1.47885e-16  -0.0146004  0.0038702  1.249e-16  0.138215  0.916667  0.0247622  
BPS-CFR  0.00249506  -6.59195e-17  -0.00128665  3.60822e-16  1.52656e-16  -0.000188692  1.66533e-16  0.138215  0.916667  0.0241155  
TIPS-CFR  -0.0114687  -1.00614e-16  -0.0151755  3.60822e-16  0.000273956  1.52656e-16  1.66533e-16  0.138215  0.916667  0.0245476  
IPS-CFR  -0.0114687  -1.00614e-16  -0.0151755  3.60822e-16  0.000273956  1.52656e-16  1.66533e-16  0.138215  0.916667  0.0245476  
PI  0.172034  0.0622849  0.159437  0.12867  0.126596  0.107376  0.128445  1.38778e-17  -0.361111  0.180556  
greed_punisher  -0.208767  -0.225342  -0.116134  -0.155324  -0.128296  -0.26751  -0.37205  0.409722  2.77556e-17  -0.0972222  
FP  -0.0306771  0.00460211  -0.0463303  -0.0407903  0.0432624  0.0100627  0.0130536  0.0833333  0.784722  2.77556e-17  
BR  0.172034  0.0622849  0.159437  0.12867  0.132591  0.107376  0.128445  0.409722  0.986111  0.180556  
t = 91
CFR  5.89806e-17  -0.00114376  3.79904e-16  1.249e-16  -2.08167e-16  -0.00394935  1.11022e-16  0.622395  -0.00694444  -0.0299047  
A-CFR  0.00483988  -8.32667e-17  3.79904e-16  1.249e-16  -0.0165194  0.00425007  1.11022e-16  0.622395  -0.00694444  -0.0335642  
CFR_IN  -1.52656e-16  -0.00114376  1.37043e-16  1.37043e-16  1.38778e-16  -0.00394935  1.11022e-16  0.622395  -0.00694444  -0.0299047  
A-CFR_IN  0.00483988  -1.80411e-16  1.37043e-16  1.37043e-16  -0.0165194  0.00425007  1.11022e-16  0.622395  -0.00694444  -0.0335642  
BPS-CFR  0.0032277  -0.00114376  -0.00382171  3.10516e-16  1.66533e-16  -0.000128897  1.94289e-16  0.622395  -0.00694444  -0.0304871  
TIPS-CFR  -0.0107209  -0.00114376  -0.0175302  3.10516e-16  1.66533e-16  2.25514e-16  1.94289e-16  0.622395  -0.00694444  -0.0300112  
IPS-CFR  -0.0107209  -0.00114376  -0.0175302  3.38271e-16  1.66533e-16  2.25514e-16  1.94289e-16  0.622395  -0.00694444  -0.0300112  
PI  0.141544  0.0589803  0.128412  0.117392  0.119616  0.100506  0.128445  5.55112e-17  -0.361111  0.0694444  
greed_punisher  -0.194167  -0.211583  -0.0868401  -0.119483  -0.102933  -0.238597  -0.366518  0.798611  1.38778e-17  -0.0694444  
FP  -0.0620491  0.00129745  -0.0777558  -0.0391574  0.0209964  0.00319249  0.00567746  0.236111  0.0416667  -4.16334e-17  
BR  0.14421  0.0589803  0.136087  0.117392  0.126397  0.100506  0.128445  0.798611  0.409722  0.152778  
t = 92
CFR  6.07153e-17  -0.00503151  2.77556e-16  -0.000920222  -4.16334e-17  -0.00587732  2.08167e-17  0.575248  0.916667  -0.0157403  
A-CFR  0.00591599  -8.32667e-17  2.77556e-16  2.02963e-16  -4.16334e-17  0.00457012  2.08167e-17  0.575248  0.916667  -0.0178068  
CFR_IN  -1.30104e-16  -0.00503151  1.80411e-16  -0.000920222  5.55112e-17  -0.00587732  6.245e-17  0.575248  0.916667  -0.0157403  
A-CFR_IN  0.00591599  -1.07553e-16  1.80411e-16  1.85615e-16  5.55112e-17  0.00457012  6.245e-17  0.575248  0.916667  -0.0178068  
BPS-CFR  0.00401697  -0.00253864  -0.00307038  -0.000920222  1.94289e-16  -9.15464e-05  1.31839e-16  0.575248  0.916667  -0.0178485  
TIPS-CFR  -0.00992394  -0.0029626  -0.0168229  -0.000920222  1.94289e-16  1.9082e-16  1.31839e-16  0.575248  0.916667  -0.0177421  
IPS-CFR  -0.00992394  -0.0029626  -0.0168229  -0.000920222  1.94289e-16  1.9082e-16  1.31839e-16  0.575248  0.916667  -0.0177421  
PI  0.125764  0.0526811  0.118573  0.110705  0.126397  0.0946637  0.128445  2.77556e-17  -0.361111  0.138889  
greed_punisher  -0.155625  -0.185784  -0.0232554  -0.086034  -0.304888  -0.214114  -0.361998  0.986111  2.77556e-17  -0.194444  
FP  -0.0927494  -0.00500174  -0.106899  -0.0154944  0.0102321  -0.0026499  -0.000348879  0.451389  0.784722  -4.16334e-17  
BR  0.125764  0.0526811  0.124505  0.114806  0.126397  0.0946637  0.128445  0.986111  0.986111  0.194444  
t = 93
CFR  -9.02056e-17  -0.00773809  8.32667e-17  -0.0021676  -0.000557012  -0.00772041  2.08167e-17  0.212922  -0.00694444  0.00732824  
A-CFR  0.00736151  -9.02056e-17  0.00158693  1.42247e-16  0.00261576  0.00479298  0.000554241  0.212922  -0.00694444  0.00285019  
CFR_IN  5.55112e-17  -0.00773809  1.249e-16  -0.0021676  -0.000557012  -0.00772041  2.77556e-17  0.212922  -0.00694444  0.00732824  
A-CFR_IN  0.00736151  -1.59595e-16  0.00158693  1.49186e-16  0.00261576  0.00479298  0.000554241  0.212922  -0.00694444  0.00285019  
BPS-CFR  0.00508982  -0.00326153  0.0018732  -0.0021676  1.80411e-16  -0.000122599  2.01228e-16  0.212922  -0.00694444  0.00529254  
TIPS-CFR  -0.0088479  -0.00357428  -0.0119075  -0.0021676  1.27392e-06  1.42247e-16  2.01228e-16  0.212922  -0.00694444  0.00481921  
IPS-CFR  -0.0088479  -0.00357428  -0.0119075  -0.0021676  1.27392e-06  1.21431e-16  2.01228e-16  0.212922  -0.00694444  0.00481921  
PI  0.110494  0.0470514  0.129641  0.124433  0.12584  0.0891862  0.128445  0  -0.361111  0.194444  
greed_punisher  -0.144476  -0.162534  -0.2044  -0.155614  -0.297311  -0.191255  -0.357647  0.576389  1.38778e-17  -0.222222  
FP  -0.116458  -0.0106314  -0.115886  0.0176954  0.00254302  -0.00812739  -0.00614965  0.350694  0.0416667  -4.16334e-17  
BR  0.131729  0.0470514  0.129641  0.124433  0.12584  0.0891862  0.128445  0.576389  0.409722  0.194444  
t = 94
CFR  0  -0.00990648  1.73472e-16  -0.00218981  -0.00305132  -0.0103412  -0.00215437  0.137414  0.916667  0.0191603  
A-CFR  0.0094854  -1.11022e-16  0.00819116  2.15106e-16  0.0034907  0.00408343  0.00242237  0.137414  0.916667  0.0127464  
CFR_IN  1.45717e-16  -0.00990648  1.59595e-16  -0.00218981  -0.00305132  -0.0103412  -0.00215437  0.137414  0.916667  0.0191603  
A-CFR_IN  0.0094854  -1.94289e-16  0.00819116  1.45717e-16  0.0034907  0.00408343  0.00242237  0.137414  0.916667  0.0127464  
BPS-CFR  0.00667838  -0.00372965  0.0030452  -0.00199038  1.45717e-16  -7.28076e-05  -3.17148e-06  0.137414  0.916667  0.0180006  
TIPS-CFR  -0.00725905  -0.00397397  -0.0107614  -0.0019094  1.04277e-06  1.21431e-16  1.59595e-16  0.137414  0.916667  0.0176666  
IPS-CFR  -0.00725905  -0.00397397  -0.0107614  -0.0019094  1.04277e-06  1.04083e-16  1.59595e-16  0.137414  0.916667  0.0176666  
PI  0.138488  0.0409176  0.135407  0.13148  0.123346  0.0828226  0.126291  1.38778e-17  -0.361111  0.194444  
greed_punisher  -0.311621  -0.137008  -0.18768  -0.131571  -0.282683  -0.164941  -0.344245  0.409722  2.77556e-17  -0.222222  
FP  -0.0675262  -0.0167652  -0.126041  0.0325194  -0.00615298  -0.0144909  -0.014683  0.0833333  0.784722  -4.16334e-17  
BR  0.138488  0.0409176  0.135407  0.133536  0.123346  0.0904482  0.126291  0.409722  0.986111  0.194444  
t = 95
CFR  -2.77556e-17  -0.0117976  4.16334e-17  -0.0042852  -0.00504546  -0.00731049  -0.00406535  0.621697  -0.00694444  -0.083452  
A-CFR  0.0127567  -7.63278e-17  0.00939773  2.35922e-16  0.00399828  0.00384794  0.003267  0.621697  -0.00694444  -0.092063  
CFR_IN  4.02456e-16  -0.0117976  9.71445e-17  -0.0042852  -0.00504546  -0.00731049  -0.00406535  0.621697  -0.00694444  -0.083452  
A-CFR_IN  0.0127567  -8.32667e-17  0.00939773  9.71445e-17  0.00399828  0.00384794  0.003267  0.621697  -0.00694444  -0.092063  
BPS-CFR  0.00915147  -0.00407908  0.0047442  -0.00152217  1.8735e-16  -3.80098e-05  -8.68491e-06  0.621697  -0.00694444  -0.0834543  
TIPS-CFR  -0.00478781  -0.00427715  -0.00939135  -0.00155036  9.33986e-07  1.59595e-16  1.31839e-16  0.621697  -0.00694444  -0.083599  
IPS-CFR  -0.00478781  -0.00427715  -0.00939135  -0.00155036  9.33986e-07  1.78677e-16  1.31839e-16  0.621697  -0.00694444  -0.083599  
PI  0.145513  0.038516  0.151297  0.146145  0.121351  0.102664  0.12438  5.55112e-17  -0.361111  0.194444  
greed_punisher  -0.292299  -0.127274  -0.150896  -0.0812551  -0.269937  -0.166344  -0.330512  0.798611  1.38778e-17  -0.0277778  
FP  -0.0833333  -0.0191668  -0.0846729  0.0275289  -0.0145054  -0.0207476  0.0308419  0.236111  0.0416667  -4.16334e-17  
BR  0.145513  0.038516  0.151297  0.146145  0.121351  0.102664  0.12438  0.798611  0.409722  0.194444  
t = 96
CFR  -9.71445e-17  -0.0135514  2.22045e-16  -0.00690386  -0.00850881  -0.00651064  -0.00570083  0.578391  0.916667  -0.0394833  
A-CFR  0.0144972  -5.55112e-17  0.0117034  2.56739e-16  0.00635203  0.00409414  0.0038151  0.578391  0.916667  -0.0457393  
CFR_IN  -8.32667e-17  -0.0135514  1.52656e-16  -0.00690386  -0.00850881  -0.00651064  -0.00570083  0.578391  0.916667  -0.0394833  
A-CFR_IN  0.0144972  -9.02056e-17  0.0117034  1.52656e-16  0.00635203  0.00409414  0.0038151  0.578391  0.916667  -0.0457393  
BPS-CFR  0.0106106  -0.00437113  0.00687413  -0.00224072  2.01228e-16  -4.75902e-06  -1.28936e-05  0.578391  0.916667  -0.0388642  
TIPS-CFR  -0.00332165  -0.00453566  -0.0071935  -0.00227661  7.65139e-05  1.43115e-16  2.15106e-16  0.578391  0.916667  -0.0389843  
IPS-CFR  -0.00332165  -0.00453566  -0.0071935  -0.00227661  7.65139e-05  1.43115e-16  1.73472e-16  0.578391  0.916667  -0.0389843  
PI  0.142223  0.0367622  0.156281  0.141451  0.117888  0.11645  0.12141  2.77556e-17  -0.361111  0.194444  
greed_punisher  -0.305837  -0.120258  -0.130665  -0.0701443  -0.250389  -0.142521  -0.312621  0.986111  2.77556e-17  -0.0555556  
FP  -0.0277778  -0.0209206  -0.0906323  0.0209365  -0.0255618  -0.0275156  0.0207431  0.451389  0.784722  -4.16334e-17  
BR  0.142223  0.0367622  0.156281  0.150379  0.117888  0.11645  0.12141  0.986111  0.986111  0.194444  
t = 97
CFR  -4.16334e-17  -0.0152623  1.80411e-16  -0.00849298  -0.0138387  -0.00391501  -0.00802185  0.212717  -0.00694444  -0.0156967  
A-CFR  0.0186701  -9.02056e-17  0.0133846  1.8735e-16  0.00578534  0.0024315  0.00338039  0.212717  -0.00694444  -0.0214375  
CFR_IN  -1.80411e-16  -0.0152623  1.80411e-16  -0.00849298  -0.0138387  -0.00391501  -0.00802185  0.212717  -0.00694444  -0.0156967  
A-CFR_IN  0.0186701  -1.11022e-16  0.0133846  1.04083e-16  0.00578534  0.0024315  0.00338039  0.212717  -0.00694444  -0.0214375  
BPS-CFR  0.0116113  -0.00464105  0.0083468  -0.00237996  1.94289e-16  -5.63403e-06  -6.58891e-05  0.212717  -0.00694444  -0.0145481  
TIPS-CFR  -0.00231491  -0.00477963  -0.00571516  -0.00242482  7.87911e-05  1.80411e-16  1.73472e-16  0.212717  -0.00694444  -0.0146005  
IPS-CFR  -0.00231491  -0.00477963  -0.00571516  -0.00242482  7.87911e-05  1.80411e-16  1.94289e-16  0.212717  -0.00694444  -0.0146005  
PI  0.13845  0.0350514  0.158294  0.151224  0.112558  0.12503  0.115672  0  -0.361111  0.194444  
greed_punisher  -0.28991  -0.113415  -0.121244  -0.194915  -0.221026  -0.124997  -0.287956  0.576389  1.38778e-17  -0.0555556  
FP  -0.0277778  -0.0226315  -0.0374805  0.0176907  0.0139391  -0.00485041  0.0150043  0.350694  0.0416667  -4.16334e-17  
BR  0.13845  0.0405449  0.158294  0.152566  0.112558  0.12503  0.115672  0.576389  0.409722  0.194444  
t = 98
CFR  -2.77556e-17  -0.0170101  9.71445e-17  -0.00964521  -0.00921512  -0.0029509  -0.0107083  0.137087  0.916667  -0.000753366  
A-CFR  0.0174956  -7.63278e-17  0.0150683  2.01228e-16  0.00469876  0.00228029  0.00460068  0.137087  0.916667  -0.000847526  
CFR_IN  -1.38778e-16  -0.0170101  1.249e-16  -0.00964521  -0.00921512  -0.0029509  -0.0107083  0.137087  0.916667  -0.000753366  
A-CFR_IN  0.0174956  -1.45717e-16  0.0150683  1.59595e-16  0.00469876  0.00228029  0.00460068  0.137087  0.916667  -0.000847526  
BPS-CFR  0.0096153  -0.00491556  0.0102906  -0.0022628  2.25514e-16  1.00432e-05  -7.97062e-05  0.137087  0.916667  0.00109353  
TIPS-CFR  -0.00450946  -0.00503265  -0.00316256  -0.00231933  5.24779e-05  1.80411e-16  2.28983e-16  0.137087  0.916667  0.000850105  
IPS-CFR  -0.00450946  -0.00503265  -0.00316256  -0.00231933  5.24779e-05  1.80411e-16  2.28983e-16  0.137087  0.916667  0.000850105  
PI  0.121019  0.0457883  0.166491  0.158234  0.105775  0.128849  0.108283  1.38778e-17  -0.361111  0.194444  
greed_punisher  -0.269206  -0.14809  -0.108435  -0.225586  -0.193065  -0.112899  -0.257165  0.409722  2.77556e-17  -0.0555556  
FP  -0.00682348  -0.0243793  -0.0405562  0.0145222  0.00715604  -0.00856064  0.00761582  0.0833333  0.784722  -4.16334e-17  
BR  0.14035  0.0457883  0.168025  0.158234  0.105775  0.128849  0.108283  0.409722  0.986111  0.194444  
t = 99
CFR  -4.16334e-17  -0.0188808  1.249e-16  -0.010664  -0.00676908  -0.00383218  -0.00693521  0.620879  -0.00694444  -0.025675  
A-CFR  0.0159296  -5.55112e-17  0.0156376  2.63678e-16  0.00410617  0.00287665  0.00375978  0.620879  -0.00694444  -0.0247442  
CFR_IN  -1.38778e-17  -0.0188808  1.52656e-16  -0.010664  -0.00676908  -0.00383218  -0.00693521  0.620879  -0.00694444  -0.025675  
A-CFR_IN  0.0159296  -1.45717e-16  0.0156376  1.249e-16  0.00410617  0.00287665  0.00375978  0.620879  -0.00694444  -0.0247442  
BPS-CFR  0.00947964  -0.0052227  0.0115596  -0.00199509  2.06432e-16  0.000136808  -5.46482e-05  0.620879  -0.00694444  -0.0231292  
TIPS-CFR  -0.00450575  -0.00532045  -0.000996278  -0.00206839  3.83009e-05  1.61763e-16  1.56125e-16  0.620879  -0.00694444  -0.0233751  
IPS-CFR  -0.00450575  -0.00532045  -0.000996278  -0.00206839  3.83009e-05  1.61763e-16  1.56125e-16  0.620879  -0.00694444  -0.0233751  
PI  0.144712  0.0514005  0.196002  0.162165  0.0980357  0.131682  0.100683  5.55112e-17  -0.361111  0.166667  
greed_punisher  -0.224949  -0.140608  -0.0680094  -0.223927  -0.160393  -0.0973238  -0.225762  0.798611  1.38778e-17  0.0555556  
FP  -0.0128466  -0.02625  -0.0228098  0.0112279  -0.000583495  0.0139694  1.54897e-05  0.236111  0.0416667  -4.62593e-17  
BR  0.144712  0.0514005  0.196002  0.162165  0.0980357  0.131682  0.100683  5.55112e-17  -0.361111  0.166667  
