learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BPS-CFR  0.022982  0.130057  0.197846  0.11548  2.77556e-17  -0.0137432  0.0805687  -0.111596  0.0908481  0.123159  0.22728  
TIPS-CFR  -0.268812  -0.0773881  -0.447017  0.237945  0.0137432  6.66134e-16  -0.087512  -0.252452  -0.0727943  0.125587  -0.255733  
CSPS-CFR  -0.224552  0.0259046  0.0806384  0.112821  -0.0805687  0.087512  1.66533e-16  -0.285817  -0.135545  0.167337  0.0921217  
CFPS-CFR  -0.210094  0.0921496  0.353548  0.0011392  0.111596  0.252452  0.285817  5.55112e-17  0.345449  0.317869  0.0864562  
CFPS-CFR_EX+IN  0.143034  0.0112165  -0.0589865  0.14298  -0.0908481  0.0727943  0.135545  -0.345449  0  -0.0453054  0.00356318  
TIPS-CFR_EX+IN  -0.218543  -0.209245  0.0241682  -0.173981  -0.123159  -0.125587  -0.167337  -0.317869  0.0453054  1.11022e-16  -0.105406  
BEHAV-CFR  -0.138061  -0.458604  -0.444746  -0.129422  -0.22728  0.255733  -0.0920988  -0.0864562  -0.00356318  0.101216  2.63678e-16  
t = 14
CFR  -2.77556e-17  0.355408  0.0368342  0.206455  -0.102762  -0.0698763  -0.035623  -0.286927  0.467122  0.159492  -0.305063  
CFR_EX+IN  -0.355408  2.77556e-16  0.12836  0.196808  0.104109  -0.0840031  0.144935  -0.0117318  0.374751  0.270043  -0.348499  
CFR_IN  -0.0368342  -0.12836  0  0.221377  0.086883  0.390226  0.499011  0.495779  0.0686431  -0.24269  0.245296  
A-CFR_IN  -0.206455  -0.196808  -0.221377  5.55112e-16  -0.222999  -0.487974  -0.268253  -0.448819  -0.207393  -0.185021  -0.348882  
BPS-CFR  0.102762  -0.104109  -0.086883  0.222999  0  0.0970963  0.178321  -0.159875  0.0507699  0.130694  0.231116  
TIPS-CFR  0.0698763  0.0840031  -0.390226  0.487974  -0.0970963  4.57967e-16  -0.304992  0.325069  -0.0292327  0.13716  0.158224  
CSPS-CFR  0.035623  -0.144935  -0.499011  0.268253  -0.178321  0.304992  8.32667e-17  0.210691  -0.167746  0.0551055  -0.0198656  
CFPS-CFR  0.286927  0.0117318  -0.495779  0.448819  0.159875  -0.325069  -0.210691  5.55112e-17  -0.0498647  0.0362883  0.0425426  
CFPS-CFR_EX+IN  -0.467122  -0.374751  -0.0686431  0.207393  -0.0507699  0.0292327  0.167746  0.0498647  2.498e-16  0.0493499  -0.234585  
TIPS-CFR_EX+IN  -0.159492  -0.270043  0.24269  0.185021  -0.130694  -0.13716  -0.0551055  -0.0362883  -0.0493499  2.67147e-16  0.186551  
BEHAV-CFR  0.305063  0.348499  -0.243879  0.348882  -0.231116  -0.158224  0.0211968  -0.0425426  0.234585  -0.186551  1.66533e-15  
t = 15
CFR  -2.77556e-17  -0.0568937  0.257496  0.213211  0.150466  -0.106997  -0.342815  0.00958142  -0.0793823  -0.0646631  -0.288344  
CFR_EX+IN  0.0568937  2.498e-16  0.200708  0.160957  -0.262327  -0.441463  -0.214055  0.0268672  -0.228861  0.00635653  -0.624577  
CFR_IN  -0.257496  -0.200708  5.55112e-17  0.277189  -0.316615  -0.0179925  0.185403  0.195733  -0.559982  -0.195908  0.0610993  
A-CFR_IN  -0.213211  -0.160957  -0.277189  1.11022e-16  -0.232182  -0.402535  -0.508161  -0.370403  -0.186008  -0.3946  -0.46504  
BPS-CFR  -0.150466  0.262327  0.316615  0.232182  -2.77556e-17  -0.195151  0.0669091  0.276779  -0.0517277  -0.0598613  -0.337553  
TIPS-CFR  0.106997  0.441463  0.0179925  0.402535  0.195151  7.77156e-16  -0.192959  0.059908  0.187058  0.0146869  0.153925  
